chemical_class,buffer_m,lag_window_days,lbs_ai,acres_treated,tox_units_avian,tox_units_aquatic,n_sections_intersected,n_applications,location_id,survey_start,survey_end,spatial_join
Spinosyns,5000,60,37.0227,744.851,0.016542,0.157075,9,18,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Carbamates,500,90,1.4676,3.2973,0.060645,0.193108,1,3,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,500,90,0.1648,3.2973,7.3e-05,0.014211,1,3,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Next-gen systemics,500,90,3.4621,29.1372,0.014923,4.5e-05,2,4,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,500,90,1.9319,84.7489,0.000574,9.809186,2,25,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Spinosyns,500,90,0.1234,2.2982,5.5e-05,0.000541,1,4,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Carbamates,1000,90,9.923,22.2164,0.41004,1.305655,2,7,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,1000,90,1.0732,21.4171,0.000477,0.09252,2,7,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Next-gen systemics,1000,90,13.9086,111.0208,0.059951,0.000179,4,10,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Organophosphates,1000,90,4.1109,5.8998,0.011451,5.872683,1,2,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,90,9.2029,389.124,0.00257,48.705738,6,66,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,90,1.848,4.8737,0.059613,2.2e-05,1,1,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Spinosyns,1000,90,1.3212,21.9666,0.000599,0.005074,4,13,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Carbamates,2000,90,105.9799,241.5394,4.379337,13.94473,3,23,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,2000,90,10.2955,204.6671,0.004576,0.887542,3,18,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Next-gen systemics,2000,90,57.297,492.5237,0.24697,0.000738,10,31,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Organophosphates,2000,90,52.1846,74.8932,0.145361,74.549411,1,2,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,90,49.4481,1974.2386,0.013398,270.783294,11,122,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,90,23.4591,61.8683,0.756744,0.000276,1,1,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Spinosyns,2000,90,14.69,228.7202,0.006766,0.049972,5,16,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Carbamates,5000,90,1080.7232,2530.7323,44.657984,142.200424,8,52,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,5000,90,96.3565,1923.8285,0.042825,8.306596,7,40,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Next-gen systemics,5000,90,529.8462,4948.7665,2.28382,0.006828,30,99,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Organophosphates,5000,90,418.0424,659.8226,10.342659,455.432231,7,17,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,90,350.0143,13023.2344,0.111421,1607.287549,37,266,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,90,36.0525,97.25,1.162985,0.000424,2,3,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Spinosyns,5000,90,50.0862,945.851,0.022653,0.195767,11,26,BBS_CA_092_ALAMO_RIVER_2023,2023-05-28,2023-06-10,plss_spatial
Diamides,1000,30,0.2169,2.5291,9.6e-05,0.01868,4,18,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,1000,30,0.0001,0.0006,2e-06,0.0,1,3,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,2000,30,2.7314,31.9741,0.001214,0.235049,6,20,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,2000,30,0.001,0.0095,3.1e-05,0.0,1,3,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,2000,30,0.0001,0.0016,0.0,1e-06,1,1,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,5000,30,6.3812,72.0047,0.002876,0.500516,25,79,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,5000,30,0.6483,3.0029,0.011981,6.3e-05,2,4,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,5000,30,0.7382,14.1362,0.000338,4.438023,13,30,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,5000,30,17.0237,36.9586,0.549151,0.0002,11,35,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,5000,30,1.1968,10.5892,0.000581,0.002264,19,40,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,1000,60,0.217,2.5295,9.6e-05,0.018683,4,20,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,1000,60,0.552,2.3303,0.000113,1.841183,3,8,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,1000,60,0.0001,0.0006,2e-06,0.0,1,3,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,2000,60,2.732,31.9817,0.001215,0.235107,6,22,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,2000,60,0.0004,0.0016,1e-05,0.003744,1,1,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,2000,60,6.4388,29.3843,0.001473,23.877739,5,15,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,2000,60,0.001,0.0095,3.1e-05,0.0,1,3,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,2000,60,0.132,1.6251,5.9e-05,0.000579,2,3,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Carbamates,5000,60,1.0467,0.9483,0.000523,0.140117,1,3,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,5000,60,6.4233,72.5062,0.002894,0.504141,26,87,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,5000,60,41.9186,25.3671,1.008158,390.808104,10,22,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,5000,60,45.6586,186.1129,0.010698,169.683586,25,117,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,5000,60,18.4177,48.5203,0.561353,0.000231,14,38,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,5000,60,8.8267,104.3516,0.003976,0.035499,29,98,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,1000,90,0.217,2.5295,9.6e-05,0.018683,4,20,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,1000,90,0.552,2.3303,0.000113,1.841183,3,8,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,1000,90,0.0001,0.0006,2e-06,0.0,1,3,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,1000,90,0.0006,0.0054,0.0,2e-06,2,5,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,2000,90,2.732,31.9817,0.001215,0.235107,6,22,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,2000,90,0.0004,0.0016,1e-05,0.003744,1,1,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,2000,90,6.4388,29.3843,0.001473,23.877739,5,15,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,2000,90,0.001,0.0095,3.1e-05,0.0,1,3,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,2000,90,0.139,1.6904,6.2e-05,0.000609,4,8,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Carbamates,5000,90,4.8382,5.4353,0.157196,0.638997,8,39,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,5000,90,8.2063,90.9219,0.003687,0.657846,26,90,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,5000,90,49.9041,36.988,1.211871,470.663678,12,31,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,5000,90,46.1749,196.3716,0.010865,172.299489,28,125,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,5000,90,18.4177,48.5203,0.561353,0.000231,14,38,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,5000,90,10.0635,116.4447,0.004525,0.040923,31,207,BBS_CA_127_SANGER_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,500,30,0.0167,0.5244,7e-06,7.3e-05,1,2,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,1000,30,0.1693,1.9332,7.5e-05,0.014597,2,12,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,1000,30,0.3735,1.8267,0.000208,3.395802,1,3,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,1000,30,0.0117,0.1247,0.000377,0.0,1,6,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,1000,30,0.1179,3.673,5.2e-05,0.000514,4,10,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,2000,30,2.0555,23.4675,0.000914,0.177201,4,16,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,2000,30,4.4956,23.2489,0.002495,40.650306,3,7,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,2000,30,0.19,2.0265,0.006129,2e-06,1,6,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,2000,30,1.2101,35.3005,0.000539,0.005254,6,13,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Carbamates,5000,30,1.389,0.1388,0.000695,0.18595,1,1,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,5000,30,6.4528,72.1664,0.002872,0.551226,22,101,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Next-gen systemics,5000,30,0.1076,0.5899,0.000464,1e-06,3,5,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,5000,30,0.3087,2.8183,0.000882,5e-06,1,1,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,5000,30,8.4808,78.6895,0.004353,68.470575,18,47,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,5000,30,5.6559,19.6027,0.18245,6.7e-05,13,42,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,5000,30,11.5536,176.8279,0.00514,0.050384,29,73,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,500,60,0.0167,0.5244,7e-06,7.3e-05,1,2,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,1000,60,0.1693,1.9332,7.5e-05,0.014597,2,12,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,1000,60,0.3735,1.8267,0.000208,3.395802,1,3,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,1000,60,0.0192,0.2563,0.000618,0.0,2,8,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,1000,60,0.1214,3.7026,5.4e-05,0.000527,4,12,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,2000,60,2.0555,23.4675,0.000914,0.177201,4,16,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,2000,60,4.4968,23.2711,0.002496,40.658008,3,8,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,2000,60,0.2527,3.1309,0.008152,3e-06,2,8,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,2000,60,1.2705,35.8145,0.000566,0.005482,7,16,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Carbamates,5000,60,1.389,0.1388,0.000695,0.18595,1,1,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,5000,60,6.4698,72.3605,0.00288,0.55269,22,102,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Next-gen systemics,5000,60,0.1076,0.5899,0.000464,1e-06,3,5,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,5000,60,2.3225,6.5632,0.040213,14.822477,3,4,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,5000,60,10.7081,122.1376,0.005149,80.433623,21,94,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,5000,60,26.1442,67.0588,0.843361,0.000308,16,65,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,5000,60,13.497,200.0345,0.00602,0.05788,33,108,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,500,90,0.0167,0.5244,7e-06,7.3e-05,1,2,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,1000,90,0.1693,1.9332,7.5e-05,0.014597,2,12,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,1000,90,0.3735,1.8267,0.000208,3.395802,1,3,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,1000,90,0.0192,0.2563,0.000618,0.0,2,8,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,1000,90,0.1316,3.7967,5.9e-05,0.000572,4,21,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,2000,90,2.0555,23.4675,0.000914,0.177201,4,16,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,2000,90,4.4968,23.2711,0.002496,40.658008,3,8,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,2000,90,0.2527,3.1309,0.008152,3e-06,2,8,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,2000,90,1.4294,37.2793,0.000637,0.006178,7,27,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Carbamates,5000,90,10.1358,10.6339,0.36213,1.336835,8,29,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,5000,90,6.4698,72.3605,0.00288,0.55269,22,102,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Next-gen systemics,5000,90,0.1076,0.5899,0.000464,1e-06,3,5,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,5000,90,6.5873,14.947,0.14901,57.470693,4,5,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Other neonics,5000,90,0.2527,1.7008,0.002579,5e-06,1,1,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,5000,90,10.7102,122.1857,0.00515,80.442405,21,98,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,5000,90,26.1494,67.1112,0.843373,0.000308,17,66,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,5000,90,19.1879,257.0811,0.00855,0.082829,34,247,BBS_CA_127_SANGER_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,1000,30,0.043,0.592,1.9e-05,0.003709,2,7,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,1000,30,0.4062,1.2691,0.000373,0.766447,2,3,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,1000,30,0.0031,0.0604,0.0001,0.0,1,5,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,2000,30,0.6821,9.5572,0.000303,0.058806,3,8,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,2000,30,13.3277,15.0125,0.012239,25.146676,3,4,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,2000,30,0.0503,0.9821,0.001624,1e-06,1,5,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,2000,30,0.1851,2.2757,8.2e-05,0.000812,2,3,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,5000,30,3.7861,39.526,0.001683,0.254355,12,31,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Next-gen systemics,5000,30,0.2747,1.6468,0.001184,4e-06,3,6,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,5000,30,3.9773,2.1168,0.101461,39.772873,1,1,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,5000,30,59.3578,156.2196,0.05329,119.263702,19,53,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,5000,30,1.2462,9.9684,0.018785,2.4e-05,9,13,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,5000,30,2.3103,32.136,0.001028,0.010055,19,42,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,500,60,0.3882,0.7723,0.012522,5e-06,1,2,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,1000,60,0.043,0.592,1.9e-05,0.003709,2,7,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,1000,60,0.4081,1.3153,0.000373,0.774679,2,4,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,1000,60,1.9809,3.9935,0.063898,2.3e-05,2,15,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,2000,60,0.6821,9.5572,0.000303,0.058806,3,8,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,2000,60,13.5157,16.6934,0.012333,26.691172,4,7,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,2000,60,13.1158,26.9475,0.423089,0.000154,3,16,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,2000,60,0.1851,2.2757,8.2e-05,0.000812,2,3,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,5000,60,0.7958,0.9953,0.032883,0.104708,1,1,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,5000,60,4.683,52.1666,0.002081,0.331674,16,51,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Next-gen systemics,5000,60,0.2747,1.6468,0.001184,4e-06,3,6,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,5000,60,12.8768,6.9361,0.32849,128.768034,2,5,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,5000,60,63.3655,198.8711,0.055319,151.647541,25,99,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,5000,60,73.6528,155.1255,2.353863,0.000876,18,36,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,5000,60,5.0377,60.2746,0.00224,0.022017,24,69,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,500,90,0.8198,0.4366,0.020914,8.198399,1,1,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,500,90,0.3882,0.7723,0.012522,5e-06,1,2,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,1000,90,0.043,0.592,1.9e-05,0.003709,2,7,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,1000,90,4.2913,2.2849,0.109471,42.912791,2,6,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,1000,90,0.4081,1.3153,0.000373,0.774679,2,4,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,1000,90,1.9809,3.9935,0.063898,2.3e-05,2,15,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,1000,90,0.0704,0.71,3.1e-05,0.000309,2,9,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,2000,90,0.6821,9.5572,0.000303,0.058806,3,8,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,2000,90,29.3567,15.6282,0.748896,293.567174,2,6,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,2000,90,13.5157,16.6934,0.012333,26.691172,4,7,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,2000,90,13.1158,26.9475,0.423089,0.000154,3,16,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,2000,90,1.0673,11.2443,0.000474,0.004681,5,14,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,5000,90,20.6476,25.147,0.853206,2.716786,6,22,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,5000,90,4.9974,56.9145,0.002221,0.358779,17,55,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Next-gen systemics,5000,90,0.2747,1.6468,0.001184,4e-06,3,6,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,5000,90,64.049,34.1801,1.63387,640.475553,7,14,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Other neonics,5000,90,0.0059,0.0394,6e-05,0.0,1,1,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,5000,90,63.581,206.5401,0.055374,152.584472,26,100,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,5000,90,73.6528,155.1255,2.353863,0.000876,18,36,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,5000,90,20.2143,211.5208,0.008985,0.088581,29,196,BBS_CA_127_SANGER_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,500,30,1.5354,3.0497,0.049529,1.8e-05,1,1,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,1000,30,0.0207,0.3163,9e-06,0.001787,1,2,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,1000,30,4.9738,9.8901,0.160446,5.9e-05,2,7,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,2000,30,0.3513,5.3585,0.000156,0.030285,2,3,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,2000,30,2.8379,8.2392,0.002547,6.509482,2,5,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,2000,30,5.2001,10.506,0.167744,6.1e-05,2,7,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,2000,30,0.2195,2.677,9.8e-05,0.000963,2,3,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,5000,30,4.3074,68.7468,0.001914,0.350671,15,29,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Next-gen systemics,5000,30,6.597,38.001,0.028435,8.5e-05,8,20,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,5000,30,137.8732,22.9289,3.517174,1378.732219,1,3,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,5000,30,28.6438,182.5116,0.024031,73.074507,19,67,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,5000,30,54.7808,121.9832,1.767122,0.000644,17,30,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,5000,30,8.9457,110.0098,0.00398,0.038984,18,45,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,500,60,0.0545,1.3091,1.4e-05,0.236913,1,2,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,500,60,1.5354,3.0497,0.049529,1.8e-05,1,1,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,1000,60,0.0207,0.3163,9e-06,0.001787,1,2,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,1000,60,0.1765,4.2395,4.5e-05,0.767256,1,2,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,1000,60,4.9738,9.8901,0.160446,5.9e-05,2,7,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,1000,60,0.0257,0.2442,1.1e-05,0.000113,2,9,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,2000,60,0.3513,5.3585,0.000156,0.030285,2,3,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,2000,60,3.0845,14.1611,0.002609,7.581909,4,8,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,2000,60,5.2001,10.506,0.167744,6.1e-05,2,7,BBS_CA_127_SANGER_2018,2018-05-28,2018-06-10,plss_spatial
