"species_code","common_name","abd_ppy","abd_ppy_lower","abd_ppy_upper","COUNTYFP","NAME","pre_lbs","post_lbs","pyr_delta","pyr_pct_change"
"treswa","Tree Swallow",-2.72953761858423,-3.59886768594361,-1.78474653062555,"021","Glenn",12806.2711332137,12293.6018092067,-512.669324007084,-4.00326776369312
"treswa","Tree Swallow",-1.23834329735482,-2.23407370581121,-0.316823499997807,"021","Glenn",12806.2711332137,12293.6018092067,-512.669324007084,-4.00326776369312
"treswa","Tree Swallow",-2.17019937199557,-2.88746286366402,-1.17118765379651,"007","Butte",17305.4807113162,13250.4978645403,-4054.98284677592,-23.4317839210575
"treswa","Tree Swallow",0.203436405620987,-1.35401003032493,1.98798012460491,"007","Butte",17305.4807113162,13250.4978645403,-4054.98284677592,-23.4317839210575
"treswa","Tree Swallow",3.19610143756666,1.6049242170527,4.24326140218498,"007","Butte",17305.4807113162,13250.4978645403,-4054.98284677592,-23.4317839210575
"treswa","Tree Swallow",1.36423318711162,0.0448258660625396,2.57770697026902,"033","Lake",1718.69798919125,1912.59252373333,193.894534542083,11.2814779421091
"treswa","Tree Swallow",-2.22676306845326,-3.09111914551427,-1.70800485834687,"021","Glenn",12806.2711332137,12293.6018092067,-512.669324007084,-4.00326776369312
"treswa","Tree Swallow",0.190335101336686,-1.02915189529477,1.10940548791083,"021","Glenn",12806.2711332137,12293.6018092067,-512.669324007084,-4.00326776369312
"treswa","Tree Swallow",-1.36647871729715,-3.22232957824753,0.0463427474440991,"021","Glenn",12806.2711332137,12293.6018092067,-512.669324007084,-4.00326776369312
"treswa","Tree Swallow",-0.586803295817163,-1.34075460746342,0.456838528549628,"007","Butte",17305.4807113162,13250.4978645403,-4054.98284677592,-23.4317839210575
"treswa","Tree Swallow",0.404171522619447,-0.38684306247978,0.894338952702599,"007","Butte",17305.4807113162,13250.4978645403,-4054.98284677592,-23.4317839210575
"treswa","Tree Swallow",-1.46764723178005,-3.3181424819863,0.392456537051326,"057","Nevada",584.85944172875,614.976583328333,30.1171415995833,5.14946659842951
"treswa","Tree Swallow",2.21083856075811,0.859700788244171,3.73040626891519,"011","Colusa",10797.5699021237,11436.1834091,638.613506976251,5.9144188253937
"treswa","Tree Swallow",-1.33284867184152,-2.22138109023383,-0.609775753125874,"011","Colusa",10797.5699021237,11436.1834091,638.613506976251,5.9144188253937
"treswa","Tree Swallow",-1.38539980138945,-3.05815117944061,0.0485729127980762,"011","Colusa",10797.5699021237,11436.1834091,638.613506976251,5.9144188253937
"treswa","Tree Swallow",-1.28927716785905,-2.09019273970902,-0.0492444585839819,"101","Sutter",10166.2668812465,11085.6980230267,919.431141780167,9.04394063740568
"treswa","Tree Swallow",-0.107864708898016,-1.02681843990769,0.74707915949646,"115","Yuba",4677.3119707775,5894.797938218,1217.4859674405,26.0296079253854
"treswa","Tree Swallow",-0.166742729915889,-1.3444930976434,0.901274770683377,"057","Nevada",584.85944172875,614.976583328333,30.1171415995833,5.14946659842951
"treswa","Tree Swallow",-0.832012803694258,-2.17581118927812,0.464198606662139,"057","Nevada",584.85944172875,614.976583328333,30.1171415995833,5.14946659842951
"treswa","Tree Swallow",-1.89034267333235,-2.90911832439159,0.200644104888796,"061","Placer",8323.73077271625,25886.6366847517,17562.9059120354,210.998005480951
"treswa","Tree Swallow",-0.619682578159171,-1.71839796697685,0.52655215743894,"061","Placer",8323.73077271625,25886.6366847517,17562.9059120354,210.998005480951
"treswa","Tree Swallow",-0.526000699413608,-2.34182890106245,0.798448899355174,"033","Lake",1718.69798919125,1912.59252373333,193.894534542083,11.2814779421091
"treswa","Tree Swallow",1.1664681243576,-0.0465282717756392,2.65196698237675,"033","Lake",1718.69798919125,1912.59252373333,193.894534542083,11.2814779421091
"treswa","Tree Swallow",-0.972824921560434,-2.66209170892623,1.03262956905774,"011","Colusa",10797.5699021237,11436.1834091,638.613506976251,5.9144188253937
